d	18,11,0.0010912641433576474,0.0006218905472636816	ham	0.0010912641433576474	
hours	17,9,0.0010338291884440872,0.0005182421227197347	ham	0.0010338291884440872	
power	17,1,0.0010338291884440872,0.00010364842454394693	ham	0.0010338291884440872	
sap	17,0,0.0010338291884440872,5.182421227197347e-05	ham	0.0010338291884440872	
questions	17,15,0.0010338291884440872,0.0008291873963515755	ham	0.0010338291884440872	
meeting	17,0,0.0010338291884440872,5.182421227197347e-05	ham	0.0010338291884440872	
let	16,12,0.0009763942335305266,0.000673714759535655	ham	0.0009763942335305266	
state	16,4,0.0009763942335305266,0.00025912106135986734	ham	0.0009763942335305266	
john	16,0,0.0009763942335305266,5.182421227197347e-05	ham	0.0009763942335305266	
eb	16,0,0.0009763942335305266,5.182421227197347e-05	ham	0.0009763942335305266	
team	16,0,0.0009763942335305266,5.182421227197347e-05	ham	0.0009763942335305266	
commercial	16,2,0.0009763942335305266,0.0001554726368159204	ham	0.0009763942335305266	
account	16,13,0.0009763942335305266,0.0007255389718076285	ham	0.0009763942335305266	
contact	15,9,0.0009189592786169663,0.0005182421227197347	ham	0.0009189592786169663	
x	15,2,0.0009189592786169663,0.0001554726368159204	ham	0.0009189592786169663	
vince	15,0,0.0009189592786169663,5.182421227197347e-05	ham	0.0009189592786169663	
resources	15,6,0.0009189592786169663,0.00036276948590381424	ham	0.0009189592786169663	
hr	14,0,0.0008615243237034059,5.182421227197347e-05	ham	0.0008615243237034059	
howard	14,0,0.0008615243237034059,5.182421227197347e-05	ham	0.0008615243237034059	
experience	14,2,0.0008615243237034059,0.0001554726368159204	ham	0.0008615243237034059	
utilities	14,0,0.0008615243237034059,5.182421227197347e-05	ham	0.0008615243237034059	
development	14,1,0.0008615243237034059,0.00010364842454394693	ham	0.0008615243237034059	
entex	14,0,0.0008615243237034059,5.182421227197347e-05	ham	0.0008615243237034059	
each	14,8,0.0008615243237034059,0.0004664179104477612	ham	0.0008615243237034059	
b	13,3,0.0008040893687898455,0.00020729684908789387	ham	0.0008040893687898455	
years	13,2,0.0008040893687898455,0.0001554726368159204	ham	0.0008040893687898455	
crenshaw	13,0,0.0008040893687898455,5.182421227197347e-05	ham	0.0008040893687898455	
following	13,7,0.0008040893687898455,0.00041459369817578774	ham	0.0008040893687898455	
meter	13,0,0.0008040893687898455,5.182421227197347e-05	ham	0.0008040893687898455	
she	13,1,0.0008040893687898455,0.00010364842454394693	ham	0.0008040893687898455	
role	13,0,0.0008040893687898455,5.182421227197347e-05	ham	0.0008040893687898455	
office	12,11,0.0007466544138762852,0.0006218905472636816	ham	0.0007466544138762852	
going	12,11,0.0007466544138762852,0.0006218905472636816	ham	0.0007466544138762852	
leadership	12,0,0.0007466544138762852,5.182421227197347e-05	ham	0.0007466544138762852	
including	12,3,0.0007466544138762852,0.00020729684908789387	ham	0.0007466544138762852	
forward	12,1,0.0007466544138762852,0.00010364842454394693	ham	0.0007466544138762852	
within	12,8,0.0007466544138762852,0.0004664179104477612	ham	0.0007466544138762852	
america	12,1,0.0007466544138762852,0.00010364842454394693	ham	0.0007466544138762852	
two	12,9,0.0007466544138762852,0.0005182421227197347	ham	0.0007466544138762852	
agreement	12,2,0.0007466544138762852,0.0001554726368159204	ham	0.0007466544138762852	
available	12,9,0.0007466544138762852,0.0005182421227197347	ham	0.0007466544138762852	
bankruptcy	12,2,0.0007466544138762852,0.0001554726368159204	ham	0.0007466544138762852	
wholesale	12,1,0.0007466544138762852,0.00010364842454394693	ham	0.0007466544138762852	
currently	11,4,0.0006892194589627247,0.00025912106135986734	ham	0.0006892194589627247	
additional	11,0,0.0006892194589627247,5.182421227197347e-05	ham	0.0006892194589627247	
contracts	11,1,0.0006892194589627247,0.00010364842454394693	ham	0.0006892194589627247	
year	11,10,0.0006892194589627247,0.0005700663349917081	ham	0.0006892194589627247	
than	11,10,0.0006892194589627247,0.0005700663349917081	ham	0.0006892194589627247	
assets	11,1,0.0006892194589627247,0.00010364842454394693	ham	0.0006892194589627247	
under	11,8,0.0006892194589627247,0.0004664179104477612	ham	0.0006892194589627247	
deal	11,3,0.0006892194589627247,0.00020729684908789387	ham	0.0006892194589627247	
human	11,2,0.0006892194589627247,0.0001554726368159204	ham	0.0006892194589627247	
several	11,5,0.0006892194589627247,0.0003109452736318408	ham	0.0006892194589627247	
kaminski	11,0,0.0006892194589627247,5.182421227197347e-05	ham	0.0006892194589627247	
mike	11,0,0.0006892194589627247,5.182421227197347e-05	ham	0.0006892194589627247	
monday	11,2,0.0006892194589627247,0.0001554726368159204	ham	0.0006892194589627247	
had	10,9,0.0006317845040491643,0.0005182421227197347	ham	0.0006317845040491643	
responsibility	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
system	10,2,0.0006317845040491643,0.0001554726368159204	ham	0.0006317845040491643	
houston	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
hpl	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
id	10,3,0.0006317845040491643,0.00020729684908789387	ham	0.0006317845040491643	
everyone	10,6,0.0006317845040491643,0.00036276948590381424	ham	0.0006317845040491643	
thu	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
dynegy	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
transmission	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
azurix	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
ees	10,0,0.0006317845040491643,5.182421227197347e-05	ham	0.0006317845040491643	
until	10,4,0.0006317845040491643,0.00025912106135986734	ham	0.0006317845040491643	
update	10,1,0.0006317845040491643,0.00010364842454394693	ham	0.0006317845040491643	
continue	10,4,0.0006317845040491643,0.00025912106135986734	ham	0.0006317845040491643	
end	9,7,0.0005743495491356039,0.00041459369817578774	ham	0.0005743495491356039	
day	9,8,0.0005743495491356039,0.0004664179104477612	ham	0.0005743495491356039	
california	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
financial	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
ve	9,7,0.0005743495491356039,0.00041459369817578774	ham	0.0005743495491356039	
feel	9,7,0.0005743495491356039,0.00041459369817578774	ham	0.0005743495491356039	
well	9,7,0.0005743495491356039,0.00041459369817578774	ham	0.0005743495491356039	
davis	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
volume	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
critical	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
th	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
l	9,1,0.0005743495491356039,0.00010364842454394693	ham	0.0005743495491356039	
report	9,2,0.0005743495491356039,0.0001554726368159204	ham	0.0005743495491356039	
senior	9,2,0.0005743495491356039,0.0001554726368159204	ham	0.0005743495491356039	
market	9,3,0.0005743495491356039,0.00020729684908789387	ham	0.0005743495491356039	
implementation	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
since	9,1,0.0005743495491356039,0.00010364842454394693	ham	0.0005743495491356039	
previous	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
may	9,10,0.0005743495491356039,0.0005700663349917081	ham	0.0005743495491356039	
number	9,2,0.0005743495491356039,0.0001554726368159204	ham	0.0005743495491356039	
roberts	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
last	9,5,0.0005743495491356039,0.0003109452736318408	ham	0.0005743495491356039	
however	9,2,0.0005743495491356039,0.0001554726368159204	ham	0.0005743495491356039	
inc	9,1,0.0005743495491356039,0.00010364842454394693	ham	0.0005743495491356039	
george	9,0,0.0005743495491356039,5.182421227197347e-05	ham	0.0005743495491356039	
possible	8,5,0.0005169145942220436,0.0003109452736318408	ham	0.0005169145942220436	
morning	8,2,0.0005169145942220436,0.0001554726368159204	ham	0.0005169145942220436	
stinson	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
ranch	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
gibner	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
support	8,2,0.0005169145942220436,0.0001554726368159204	ham	0.0005169145942220436	
north	8,3,0.0005169145942220436,0.00020729684908789387	ham	0.0005169145942220436	
location	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
point	8,6,0.0005169145942220436,0.00036276948590381424	ham	0.0005169145942220436	
regional	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
being	8,2,0.0005169145942220436,0.0001554726368159204	ham	0.0005169145942220436	
brazil	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
few	8,2,0.0005169145942220436,0.0001554726368159204	ham	0.0005169145942220436	
call	8,3,0.0005169145942220436,0.00020729684908789387	ham	0.0005169145942220436	
ena	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
discussion	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
desk	8,3,0.0005169145942220436,0.00020729684908789387	ham	0.0005169145942220436	
vastar	8,0,0.0005169145942220436,5.182421227197347e-05	ham	0.0005169145942220436	
already	8,3,0.0005169145942220436,0.00020729684908789387	ham	0.0005169145942220436	
activities	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
flow	7,1,0.00045947963930848316,0.00010364842454394693	ham	0.00045947963930848316	
training	7,1,0.00045947963930848316,0.00010364842454394693	ham	0.00045947963930848316	
arcy	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
expertise	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
change	7,5,0.00045947963930848316,0.0003109452736318408	ham	0.00045947963930848316	
camp	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
bailout	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
during	7,1,0.00045947963930848316,0.00010364842454394693	ham	0.00045947963930848316	
daren	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
yesterday	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
williams	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
take	7,7,0.00045947963930848316,0.00041459369817578774	ham	0.00045947963930848316	
employees	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
effective	7,3,0.00045947963930848316,0.00020729684908789387	ham	0.00045947963930848316	
again	7,4,0.00045947963930848316,0.00025912106135986734	ham	0.00045947963930848316	
gary	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
delete	7,1,0.00045947963930848316,0.00010364842454394693	ham	0.00045947963930848316	
either	7,2,0.00045947963930848316,0.0001554726368159204	ham	0.00045947963930848316	
further	7,2,0.00045947963930848316,0.0001554726368159204	ham	0.00045947963930848316	
corporate	7,1,0.00045947963930848316,0.00010364842454394693	ham	0.00045947963930848316	
raymond	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
provide	7,6,0.00045947963930848316,0.00036276948590381424	ham	0.00045947963930848316	
pg	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
key	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
susan	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
still	7,4,0.00045947963930848316,0.00025912106135986734	ham	0.00045947963930848316	
lyn	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
michael	7,1,0.00045947963930848316,0.00010364842454394693	ham	0.00045947963930848316	
likely	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
set	7,6,0.00045947963930848316,0.00036276948590381424	ham	0.00045947963930848316	
perspective	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
reporting	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
mary	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
her	7,2,0.00045947963930848316,0.0001554726368159204	ham	0.00045947963930848316	
june	7,4,0.00045947963930848316,0.00025912106135986734	ham	0.00045947963930848316	
prior	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
louise	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
plan	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
manager	7,0,0.00045947963930848316,5.182421227197347e-05	ham	0.00045947963930848316	
sources	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
later	6,3,0.00040204468439492273,0.00020729684908789387	ham	0.00040204468439492273	
legislature	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
production	6,2,0.00040204468439492273,0.0001554726368159204	ham	0.00040204468439492273	
organization	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
martin	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
lin	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
internal	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
needs	6,3,0.00040204468439492273,0.00020729684908789387	ham	0.00040204468439492273	
suppliers	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
smith	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
process	6,5,0.00040204468439492273,0.0003109452736318408	ham	0.00040204468439492273	
made	6,5,0.00040204468439492273,0.0003109452736318408	ham	0.00040204468439492273	
less	6,6,0.00040204468439492273,0.00036276948590381424	ham	0.00040204468439492273	
ravi	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
stella	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
pilot	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
personnel	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
robert	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
schedule	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
grant	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
review	6,4,0.00040204468439492273,0.00025912106135986734	ham	0.00040204468439492273	
natural	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
needed	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
nom	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
president	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
carroll	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
case	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
cash	6,5,0.00040204468439492273,0.0003109452736318408	ham	0.00040204468439492273	
delivery	6,2,0.00040204468439492273,0.0001554726368159204	ham	0.00040204468439492273	
via	6,2,0.00040204468439492273,0.0001554726368159204	ham	0.00040204468439492273	
employee	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
users	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
entergy	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
contract	6,3,0.00040204468439492273,0.00020729684908789387	ham	0.00040204468439492273	
unit	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
weeks	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
thuraisingham	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
burton	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
fyi	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
attend	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
dec	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
done	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
attached	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
utility	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
early	6,2,0.00040204468439492273,0.0001554726368159204	ham	0.00040204468439492273	
dave	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
version	6,2,0.00040204468439492273,0.0001554726368159204	ham	0.00040204468439492273	
commodity	6,1,0.00040204468439492273,0.00010364842454394693	ham	0.00040204468439492273	
based	6,4,0.00040204468439492273,0.00025912106135986734	ham	0.00040204468439492273	
texaco	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
vice	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
effort	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
w	6,4,0.00040204468439492273,0.00025912106135986734	ham	0.00040204468439492273	
filing	6,0,0.00040204468439492273,5.182421227197347e-05	ham	0.00040204468439492273	
tlapek	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
view	5,5,0.00034460972948136237,0.0003109452736318408	ham	0.00034460972948136237	
thursday	5,2,0.00034460972948136237,0.0001554726368159204	ham	0.00034460972948136237	
tang	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
understanding	5,2,0.00034460972948136237,0.0001554726368159204	ham	0.00034460972948136237	
farmer	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
asking	5,3,0.00034460972948136237,0.00020729684908789387	ham	0.00034460972948136237	
zimin	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
communication	5,3,0.00034460972948136237,0.00020729684908789387	ham	0.00034460972948136237	
term	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
carlos	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
causey	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
across	5,4,0.00034460972948136237,0.00025912106135986734	ham	0.00034460972948136237	
user	5,2,0.00034460972948136237,0.0001554726368159204	ham	0.00034460972948136237	
addition	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
takriti	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
delainey	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
wednesday	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
terms	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
final	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
tomorrow	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
vincent	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
debt	5,5,0.00034460972948136237,0.0003109452736318408	ham	0.00034460972948136237	
weissman	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
vasant	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
epenergy	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
baskets	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
curriculum	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
cindy	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
allocation	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
billion	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
applied	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
transistion	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
bob	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
february	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
working	5,3,0.00034460972948136237,0.00020729684908789387	ham	0.00034460972948136237	
ipps	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
nov	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
linda	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
held	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
maureen	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
rick	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
region	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
shanbhogue	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
performance	5,2,0.00034460972948136237,0.0001554726368159204	ham	0.00034460972948136237	
soon	5,3,0.00034460972948136237,0.00020729684908789387	ham	0.00034460972948136237	
issler	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
insure	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
period	5,2,0.00034460972948136237,0.0001554726368159204	ham	0.00034460972948136237	
supervisors	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
keeley	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
position	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
hrgovcic	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
networks	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
king	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
regard	5,2,0.00034460972948136237,0.0001554726368159204	ham	0.00034460972948136237	
krishnarao	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
paulo	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
markets	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
mark	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
julie	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
samer	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
research	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
ordered	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
opportunities	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
generation	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
local	5,1,0.00034460972948136237,0.00010364842454394693	ham	0.00034460972948136237	
lu	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
sergeev	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
responsibilities	5,0,0.00034460972948136237,5.182421227197347e-05	ham	0.00034460972948136237	
